,0
457,1539695.1464866046
458,1538466.4579284014
459,1531775.5724969122
460,1526302.743050869
461,1527892.4532455667
462,1540228.4035299488
463,1543635.9400847435
464,1574076.7828252427
465,1582037.708357858
466,1571941.5682935393
467,1561250.4128978332
468,1562258.5721031656
469,1561053.4636900695
470,1548332.9170005373
471,1552249.1646001583
472,1532200.5433990366
473,1525245.767905873
474,1549067.6144762402
475,1550147.0919603417
476,1533355.289262483
477,1508455.661222013
478,1531503.380774798
479,1517232.9169943125
480,1516491.181139699
481,1506692.2219105812
482,1543898.7668507847
483,1568150.7131886063
484,1570148.172253324
485,1569418.2920551894
486,1562714.3923155458
487,1573115.971727184
488,1574981.8505683378
489,1584548.3213451828
490,1589307.0346611917
491,1588974.7725003045
492,1582688.8446118957
493,1588210.544459387
494,1582867.2637640773
495,1587857.1461548642
496,1595641.880768751
497,1603112.5218564798
498,1599849.7649108588
499,1604166.7089292826
500,1603168.081441562
501,1598829.5066027073
502,1596436.1626441334
503,1596611.4893383565
504,1620558.7546915575
505,1620753.1760642582
506,1622147.3606803522
507,1620790.256891966
508,1612114.5768540371
509,1611006.655906357
510,1614919.659578111
511,1631954.3859582073
512,1628822.9351257049
513,1638603.2299948218
514,1640946.1805338794
515,1616159.7127028937
516,1614407.973856166
517,1620742.9409827362
518,1631239.7514775668
519,1620975.6327530553
520,1622395.9020759286
521,1633799.0549233188
522,1606690.068315574
523,1613581.3331192492
524,1632045.313252598
525,1629681.2282309681
526,1630299.5499924347
527,1633364.0781731978
528,1648112.93107549
529,1658744.0646328363
530,1652841.7301244538
531,1653435.2150166093
532,1663324.0003663197
533,1663876.3612502215
534,1661393.0914366676
535,1668878.12954992
536,1671420.9504270786
537,1675990.7685689428
538,1637559.783196989
539,1620651.876006655
540,1615106.0176264353
541,1624689.4180967023
542,1638393.1046217782
543,1613631.9279040908
544,1617895.4485916723
545,1646661.247710462
546,1630171.9011526317
547,1620307.8267689866
548,1642760.8744561549
549,1641479.6286262318
550,1610034.9758432426
551,1617027.032280867
552,1604848.3577205793
553,1585391.4962991253
554,1555780.106161253
555,1572633.7615695323
556,1590182.2832509172
557,1609774.931256438
558,1606829.9311277962
559,1611321.6757966215
560,1622825.1006484232
561,1621755.9492017347
562,1615374.7695788196
563,1627544.0578710388
564,1630107.4700125165
565,1632570.4104760985
566,1640991.7466572374
567,1644504.640730658
568,1647793.0291869286
569,1658032.7739524767
570,1655576.090605505
571,1649182.6956119288
572,1649978.046369012
573,1636594.0972675928
574,1635365.266368292
575,1625926.1530514546
576,1629385.3900331946
577,1608752.4009290875
578,1618003.9354578014
579,1643161.0950870966
580,1652256.783249451
581,1647996.6046994445
582,1666698.01948525
583,1672462.8435524844
584,1680467.3728180428
585,1682864.7816236224
586,1686038.923971768
587,1683372.009314489
588,1672930.9228847222
589,1657222.6149662388
590,1663970.9296091725
591,1665315.8434946442
592,1676232.085409654
593,1656550.1961087752
594,1652889.328710466
595,1639329.2714664338
596,1630097.5946098298
597,1618082.1710629626
598,1620196.9731007677
599,1620866.1254967735
600,1596177.200410373
601,1585306.7319288852
602,1581097.0047258022
603,1589467.372895618
604,1586907.2037527913
605,1596310.4953778607
606,1616039.935366433
607,1572681.407165775
608,1568565.8165519803
609,1559276.3055036273
610,1554115.3459041512
611,1551852.4980447353
612,1546420.444142204
613,1561016.4292154214
614,1550319.7858594113
615,1558385.6666759492
616,1573102.2074708953
617,1546640.639887083
618,1555975.7025044088
619,1562068.580440919
620,1566270.87955307
621,1581471.234447019
622,1572302.2274311122
623,1563212.2495925042
624,1543586.618994515
625,1552885.3889271417
626,1563698.2552058753
627,1575543.2110990053
628,1592337.3253409
629,1616614.1651567153
630,1608557.2907232605
631,1614677.9569874073
632,1630603.3502436571
633,1617160.8614572245
634,1593612.5916465432
635,1578883.1261653064
